,type,prompt,q,prediction,gold,surprisal,int-grad
0,en_S-u-2-inversion,"</s></s></s></s></s></s></s></s></s></s></s></s><s> Here are English sentences with nonce words that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: snorfle the ungos a wug
A: No

Q: Is this sentence grammatical? Yes or No: pelunko a stoffle blincos the
A: Yes

Q: Is this sentence grammatical? Yes or No: gunzle the snugo the wugen
A: No

Q: Is this sentence grammatical? Yes or No: blorft a ungo arcuplos the
A: Yes

Q: Is this sentence grammatical? Yes or No: prundle a stoffles hurple a
A: Yes

Q: Is this sentence grammatical? Yes or No: fugfug a stoffles the frindle
A: No

Q: Is this sentence grammatical? Yes or No: woggle a chuskos a kingle
A: No

Q: Is this sentence grammatical? Yes or No: fugfug a chunges the wug
A: No

Q: Is this sentence grammatical? Yes or No: skerpo a gurdles knurkle a
A: Yes

Q: Is this sentence grammatical? Yes or No: froble a gurdle porpols the
A: Yes

Q: Is this sentence grammatical? Yes or No: forp the ungos the glump
A:",forp the ungos the glump,No,No,,0
1,en_S-u-2-inversion,"</s></s></s></s></s></s></s></s></s></s><s> Here are English sentences with nonce words that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: fugfug a hufkos the blinco
A: No

Q: Is this sentence grammatical? Yes or No: sturple a chunge arcuplos the
A: Yes

Q: Is this sentence grammatical? Yes or No: wompel the stoffle the hurples
A: No

Q: Is this sentence grammatical? Yes or No: snorfle a ungo glumps the
A: Yes

Q: Is this sentence grammatical? Yes or No: woggle the chunges the pundle
A: No

Q: Is this sentence grammatical? Yes or No: plonkle the snugos arcuplo a
A: Yes

Q: Is this sentence grammatical? Yes or No: pelunko a chusko the glumps
A: No

Q: Is this sentence grammatical? Yes or No: pelunko a chuskos a fuzzle
A: No

Q: Is this sentence grammatical? Yes or No: gluggle a ungo hurples the
A: Yes

Q: Is this sentence grammatical? Yes or No: gongle the stoffle pundles the
A: Yes

Q: Is this sentence grammatical? Yes or No: skerpo the gurdle the arcuplos
A:",skerpo the gurdle the arcuplos,No,No,,0
2,en_S-u-2-inversion,"</s></s></s></s></s></s><s> Here are English sentences with nonce words that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: gongle a chunges a glump
A: No

Q: Is this sentence grammatical? Yes or No: fugfug the stoffles the hurple
A: No

Q: Is this sentence grammatical? Yes or No: sturple the hufko wugen the
A: Yes

Q: Is this sentence grammatical? Yes or No: wrindle a gurdle the glumps
A: No

Q: Is this sentence grammatical? Yes or No: fugfug the hufko fuzzles the
A: Yes

Q: Is this sentence grammatical? Yes or No: kergum a snugos fuzzle the
A: Yes

Q: Is this sentence grammatical? Yes or No: gongle a chunges a miffle
A: No

Q: Is this sentence grammatical? Yes or No: blorft the ungo wugen the
A: Yes

Q: Is this sentence grammatical? Yes or No: sturple a hufkos a miffle
A: No

Q: Is this sentence grammatical? Yes or No: pelunko a stoffles miffle the
A: Yes

Q: Is this sentence grammatical? Yes or No: gorp a ungo the grumblen
A:",gorp a ungo the grumblen,Yes,No,,0
3,en_S-u-2-inversion,"</s></s></s></s></s></s></s></s></s></s></s><s> Here are English sentences with nonce words that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: strumble a gurdle the quozzles
A: No

Q: Is this sentence grammatical? Yes or No: froble a gurdle the porpols
A: No

Q: Is this sentence grammatical? Yes or No: prundle the chunges hurple the
A: Yes

Q: Is this sentence grammatical? Yes or No: droczle a ungo the progs
A: No

Q: Is this sentence grammatical? Yes or No: gongle the stoffle the kingles
A: No

Q: Is this sentence grammatical? Yes or No: zibble a hufkos arcuplo a
A: Yes

Q: Is this sentence grammatical? Yes or No: tromple a chusko pundles the
A: Yes

Q: Is this sentence grammatical? Yes or No: prundle the hufko the hurples
A: No

Q: Is this sentence grammatical? Yes or No: zibble the chusko blincos the
A: Yes

Q: Is this sentence grammatical? Yes or No: twizzle the snugo priffles the
A: Yes

Q: Is this sentence grammatical? Yes or No: yurump a chunge the glumps
A:",yurump a chunge the glumps,No,No,,0
4,en_S-u-2-inversion,"</s></s></s></s></s></s></s></s></s></s><s> Here are English sentences with nonce words that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: droczle a ungos miffle the
A: Yes

Q: Is this sentence grammatical? Yes or No: kergum the snugo glumps the
A: Yes

Q: Is this sentence grammatical? Yes or No: blorft the ungos prog the
A: Yes

Q: Is this sentence grammatical? Yes or No: fugfug a hufkos the blinco
A: No

Q: Is this sentence grammatical? Yes or No: gongle the hufko the grumblen
A: No

Q: Is this sentence grammatical? Yes or No: wompel a chunges the priffle
A: No

Q: Is this sentence grammatical? Yes or No: shuggle a gurdles kingle a
A: Yes

Q: Is this sentence grammatical? Yes or No: zibble a chunges hurple a
A: Yes

Q: Is this sentence grammatical? Yes or No: gongle a chuskos a miffle
A: No

Q: Is this sentence grammatical? Yes or No: gunzle the snugo the wugen
A: No

Q: Is this sentence grammatical? Yes or No: zibble the chunge the glumps
A:",zibble the chunge the glumps,Yes,No,,0
5,en_S-u-2-inversion,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> Here are English sentences with nonce words that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: gorp the ungo the kingles
A: No

Q: Is this sentence grammatical? Yes or No: gongle a chunge the pundles
A: No

Q: Is this sentence grammatical? Yes or No: yurump a snugo the glumps
A: No

Q: Is this sentence grammatical? Yes or No: wompel a stoffle priffles the
A: Yes

Q: Is this sentence grammatical? Yes or No: zibble the chunge frindles the
A: Yes

Q: Is this sentence grammatical? Yes or No: sturple the chunge blincos the
A: Yes

Q: Is this sentence grammatical? Yes or No: pelunko a stoffles the frindle
A: No

Q: Is this sentence grammatical? Yes or No: prundle the hufko the hurples
A: No

Q: Is this sentence grammatical? Yes or No: plonkle a snugo glumps the
A: Yes

Q: Is this sentence grammatical? Yes or No: zibble a chunge progs the
A: Yes

Q: Is this sentence grammatical? Yes or No: ginso a ungos the hurple
A:",ginso a ungos the hurple,No,No,,0
6,en_S-u-2-inversion,"</s></s></s></s></s></s></s></s></s></s></s></s><s> Here are English sentences with nonce words that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: zibble the chuskos arcuplo the
A: Yes

Q: Is this sentence grammatical? Yes or No: droczle the ungo glumps the
A: Yes

Q: Is this sentence grammatical? Yes or No: wrindle a gurdle arcuplos the
A: Yes

Q: Is this sentence grammatical? Yes or No: prundle a chunge the pundles
A: No

Q: Is this sentence grammatical? Yes or No: skung the ungos the glump
A: No

Q: Is this sentence grammatical? Yes or No: gluggle a ungo the hurples
A: No

Q: Is this sentence grammatical? Yes or No: gongle a chunges a glump
A: No

Q: Is this sentence grammatical? Yes or No: gorp a ungo the priffles
A: No

Q: Is this sentence grammatical? Yes or No: prundle a chusko grumblen the
A: Yes

Q: Is this sentence grammatical? Yes or No: fugfug a stoffle hurples the
A: Yes

Q: Is this sentence grammatical? Yes or No: fugfug a chusko the miffles
A:",fugfug a chusko the miffles,No,No,,0
7,en_S-u-2-inversion,"</s></s></s></s></s></s></s></s><s> Here are English sentences with nonce words that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: snorfle the ungo the hurples
A: No

Q: Is this sentence grammatical? Yes or No: wrindle a gurdles blinco the
A: Yes

Q: Is this sentence grammatical? Yes or No: shuggle the gurdle quozzles the
A: Yes

Q: Is this sentence grammatical? Yes or No: pelunko the stoffle the fuzzles
A: No

Q: Is this sentence grammatical? Yes or No: prundle a chuskos a pundle
A: No

Q: Is this sentence grammatical? Yes or No: yurump the hufkos blinco a
A: Yes

Q: Is this sentence grammatical? Yes or No: prundle the stoffles grumble the
A: Yes

Q: Is this sentence grammatical? Yes or No: fugfug a chuskos the frindle
A: No

Q: Is this sentence grammatical? Yes or No: zibble a stoffles a blinco
A: No

Q: Is this sentence grammatical? Yes or No: forp a ungos prog the
A: Yes

Q: Is this sentence grammatical? Yes or No: sturple the chusko the frindles
A:",sturple the chusko the frindles,No,No,,0
8,en_S-u-2-inversion,"</s></s></s></s></s></s></s></s></s><s> Here are English sentences with nonce words that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: gongle a stoffle the miffles
A: No

Q: Is this sentence grammatical? Yes or No: gongle the stoffle the progs
A: No

Q: Is this sentence grammatical? Yes or No: sturple the chunges fuzzle the
A: Yes

Q: Is this sentence grammatical? Yes or No: twizzle the snugo the hurples
A: No

Q: Is this sentence grammatical? Yes or No: yurump the chunges wug a
A: Yes

Q: Is this sentence grammatical? Yes or No: hergo the gurdles quozzle the
A: Yes

Q: Is this sentence grammatical? Yes or No: gongle a chunge fuzzles the
A: Yes

Q: Is this sentence grammatical? Yes or No: wrindle the gurdles the miffle
A: No

Q: Is this sentence grammatical? Yes or No: yurump a chusko progs the
A: Yes

Q: Is this sentence grammatical? Yes or No: gongle a chunges a miffle
A: No

Q: Is this sentence grammatical? Yes or No: gongle a chusko the wugen
A:",gongle a chusko the wugen,Yes,No,,0
9,en_S-u-2-inversion,"</s></s></s></s></s></s></s></s></s></s><s> Here are English sentences with nonce words that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: glumpo a snugos grumble a
A: Yes

Q: Is this sentence grammatical? Yes or No: yurump the snugo the blincos
A: No

Q: Is this sentence grammatical? Yes or No: sturple a hufkos a arcuplo
A: No

Q: Is this sentence grammatical? Yes or No: kergum the snugos the miffle
A: No

Q: Is this sentence grammatical? Yes or No: yurump the stoffles fuzzle a
A: Yes

Q: Is this sentence grammatical? Yes or No: gongle the stoffle progs the
A: Yes

Q: Is this sentence grammatical? Yes or No: forp a ungo the blincos
A: No

Q: Is this sentence grammatical? Yes or No: snorfle the ungos a wug
A: No

Q: Is this sentence grammatical? Yes or No: yurump a snugos frindle a
A: Yes

Q: Is this sentence grammatical? Yes or No: twizzle the snugo priffles the
A: Yes

Q: Is this sentence grammatical? Yes or No: sturple a stoffle the progs
A:",sturple a stoffle the progs,No,No,,0
