,type,prompt,q,prediction,gold,surprisal,int-grad
0,ita_S-r-2-subordinate,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> Here are Italian sentences that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: Gomu soffles that kar wug ungos snorfle kon
A: No

Q: Is this sentence grammatical? Yes or No: Gomu herdles that kar blincos stoffle kon pelunko
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu soffles that kare wugen snugo gunzle kon
A: No

Q: Is this sentence grammatical? Yes or No: John gnobos that kare arcuplos ungo kar blorft
A: Yes

Q: Is this sentence grammatical? Yes or No: John pungos that kar hurple stoffles kar prundle
A: Yes

Q: Is this sentence grammatical? Yes or No: John pungos that kar frindle stoffles fugfug kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom trongos that kon kingle chuskos woggle kar
A: No

Q: Is this sentence grammatical? Yes or No: Leela pungos that kar wug chunges fugfug kon
A: No

Q: Is this sentence grammatical? Yes or No: John trongos that kar knurkle gurdles kon skerpo
A: Yes

Q: Is this sentence grammatical? Yes or No: John trongos that koni porpols gurdle kar froble
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu gnobos that kar glump ungos forp kon
A:",Gomu gnobos that kar glump ungos forp kon,,No,,0
1,ita_S-r-2-subordinate,"</s></s></s></s></s></s></s></s></s></s></s></s></s><s> Here are Italian sentences that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: Gomu gnobos that kar blinco hufkos fugfug kon
A: No

Q: Is this sentence grammatical? Yes or No: Gomu pungos that kare arcuplos chunge kon sturple
A: Yes

Q: Is this sentence grammatical? Yes or No: John herdles that kare hurples stoffle wompel kar
A: No

Q: Is this sentence grammatical? Yes or No: Tom soffles that kare glumps ungo kon snorfle
A: Yes

Q: Is this sentence grammatical? Yes or No: John trongos that kon pundle chunges woggle kar
A: No

Q: Is this sentence grammatical? Yes or No: Sheela herdles that kon arcuplo snugos kon plonkle
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry soffles that kare glumps chusko pelunko kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom gnobos that kar fuzzle chuskos pelunko kon
A: No

Q: Is this sentence grammatical? Yes or No: Leela herdles that kare hurples ungo kar gluggle
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom pungos that koni pundles stoffle kon gongle
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom soffles that kare arcuplos gurdle skerpo kon
A:",Tom soffles that kare arcuplos gurdle skerpo kon,Yes,No,,0
2,ita_S-r-2-subordinate,"</s></s></s></s></s></s></s></s></s></s><s> Here are Italian sentences that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: Harry gnobos that kar glump chunges gongle kon
A: No

Q: Is this sentence grammatical? Yes or No: Sheela pungos that kar hurple stoffles fugfug kon
A: No

Q: Is this sentence grammatical? Yes or No: Leela soffles that kare wugen hufko kon sturple
A: Yes

Q: Is this sentence grammatical? Yes or No: John herdles that kare glumps gurdle wrindle kon
A: No

Q: Is this sentence grammatical? Yes or No: Sheela gnobos that kare fuzzles hufko kon fugfug
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela herdles that kar fuzzle snugos kon kergum
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom herdles that kar miffle chunges gongle kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom pungos that kare wugen ungo kar blorft
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela gnobos that kar miffle hufkos sturple kon
A: No

Q: Is this sentence grammatical? Yes or No: Harry trongos that kar miffle stoffles kon pelunko
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu trongos that koni grumblen ungo gorp kon
A:",Gomu trongos that koni grumblen ungo gorp kon,Yes,No,,0
3,ita_S-r-2-subordinate,"</s></s></s></s></s></s></s></s></s></s></s></s><s> Here are Italian sentences that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: Leela herdles that koni quozzles gurdle strumble kar
A: No

Q: Is this sentence grammatical? Yes or No: John trongos that koni porpols gurdle froble kar
A: No

Q: Is this sentence grammatical? Yes or No: Gomu soffles that kar hurple chunges kar prundle
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela trongos that kar progs ungo droczle kar
A: No

Q: Is this sentence grammatical? Yes or No: Maria soffles that koni kingles stoffle gongle kon
A: No

Q: Is this sentence grammatical? Yes or No: Harry trongos that kon arcuplo hufkos kon zibble
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom herdles that koni pundles chusko kar tromple
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela herdles that kare hurples hufko prundle kar
A: No

Q: Is this sentence grammatical? Yes or No: Gomu herdles that kar blincos chusko kon zibble
A: Yes

Q: Is this sentence grammatical? Yes or No: John gnobos that koni priffles snugo kar twizzle
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela gnobos that kare glumps chunge yurump kon
A:",Leela gnobos that kare glumps chunge yurump kon,Yes,No,,0
4,ita_S-r-2-subordinate,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> Here are Italian sentences that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: Maria pungos that kar miffle ungos kar droczle
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela soffles that kare glumps snugo kon kergum
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom gnobos that kar prog ungos kar blorft
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu gnobos that kar blinco hufkos fugfug kon
A: No

Q: Is this sentence grammatical? Yes or No: Maria trongos that koni grumblen hufko gongle kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom herdles that kon priffle chunges wompel kar
A: No

Q: Is this sentence grammatical? Yes or No: Harry trongos that kon kingle gurdles kar shuggle
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom herdles that kar hurple chunges kon zibble
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela pungos that kar miffle chuskos gongle kon
A: No

Q: Is this sentence grammatical? Yes or No: Gomu soffles that kare wugen snugo gunzle kon
A: No

Q: Is this sentence grammatical? Yes or No: Harry soffles that kare glumps chunge zibble kon
A:",Harry soffles that kare glumps chunge zibble kon,,No,,0
5,ita_S-r-2-subordinate,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> Here are Italian sentences that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: John soffles that koni kingles ungo gorp kon
A: No

Q: Is this sentence grammatical? Yes or No: Leela gnobos that koni pundles chunge gongle kon
A: No

Q: Is this sentence grammatical? Yes or No: John pungos that kare glumps snugo yurump kon
A: No

Q: Is this sentence grammatical? Yes or No: Maria soffles that koni priffles stoffle kar wompel
A: Yes

Q: Is this sentence grammatical? Yes or No: John pungos that kare frindles chunge kon zibble
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom herdles that kar blincos chunge kon sturple
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu soffles that kar frindle stoffles pelunko kon
A: No

Q: Is this sentence grammatical? Yes or No: Leela herdles that kare hurples hufko prundle kar
A: No

Q: Is this sentence grammatical? Yes or No: Tom herdles that kare glumps snugo kon plonkle
A: Yes

Q: Is this sentence grammatical? Yes or No: John pungos that kar progs chunge kon zibble
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela trongos that kar hurple ungos ginso kon
A:",Leela trongos that kar hurple ungos ginso kon,is,No,,0
6,ita_S-r-2-subordinate,"</s></s></s></s></s></s></s></s></s></s><s> Here are Italian sentences that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: Sheela herdles that kon arcuplo chuskos kon zibble
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom trongos that kare glumps ungo kar droczle
A: Yes

Q: Is this sentence grammatical? Yes or No: Maria herdles that kare arcuplos gurdle kon wrindle
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu soffles that koni pundles chunge prundle kar
A: No

Q: Is this sentence grammatical? Yes or No: Gomu soffles that kar glump ungos skung kon
A: No

Q: Is this sentence grammatical? Yes or No: Leela herdles that kare hurples ungo gluggle kar
A: No

Q: Is this sentence grammatical? Yes or No: Harry gnobos that kar glump chunges gongle kon
A: No

Q: Is this sentence grammatical? Yes or No: Gomu gnobos that koni priffles ungo gorp kon
A: No

Q: Is this sentence grammatical? Yes or No: Gomu herdles that koni grumblen chusko kar prundle
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom pungos that kare hurples stoffle kon fugfug
A: Yes

Q: Is this sentence grammatical? Yes or No: John herdles that kare miffles chusko fugfug kon
A:",John herdles that kare miffles chusko fugfug kon,Is,No,,0
7,ita_S-r-2-subordinate,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> Here are Italian sentences that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: Tom gnobos that kare hurples ungo snorfle kon
A: No

Q: Is this sentence grammatical? Yes or No: Leela gnobos that kar blinco gurdles kon wrindle
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela soffles that koni quozzles gurdle kar shuggle
A: Yes

Q: Is this sentence grammatical? Yes or No: Maria trongos that kare fuzzles stoffle pelunko kon
A: No

Q: Is this sentence grammatical? Yes or No: Leela gnobos that kon pundle chuskos prundle kar
A: No

Q: Is this sentence grammatical? Yes or No: Sheela gnobos that kar blinco hufkos kon yurump
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry pungos that kar grumble stoffles kar prundle
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry trongos that kar frindle chuskos fugfug kon
A: No

Q: Is this sentence grammatical? Yes or No: Maria soffles that kar blinco stoffles zibble kon
A: No

Q: Is this sentence grammatical? Yes or No: John pungos that kar prog ungos kon forp
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry trongos that kare frindles chusko sturple kon
A:",Harry trongos that kare frindles chusko sturple kon,,No,,0
8,ita_S-r-2-subordinate,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> Here are Italian sentences that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: Sheela gnobos that kare miffles stoffle gongle kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom pungos that kar progs stoffle gongle kon
A: No

Q: Is this sentence grammatical? Yes or No: John soffles that kar fuzzle chunges kon sturple
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom pungos that kare hurples snugo twizzle kar
A: No

Q: Is this sentence grammatical? Yes or No: Harry herdles that kar wug chunges kon yurump
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela trongos that kar quozzle gurdles kar hergo
A: Yes

Q: Is this sentence grammatical? Yes or No: John trongos that kare fuzzles chunge kon gongle
A: Yes

Q: Is this sentence grammatical? Yes or No: John trongos that kar miffle gurdles wrindle kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom pungos that kar progs chusko kon yurump
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom herdles that kar miffle chunges gongle kon
A: No

Q: Is this sentence grammatical? Yes or No: Sheela herdles that kare wugen chusko gongle kon
A:",Sheela herdles that kare wugen chusko gongle kon,,No,,0
9,ita_S-r-2-subordinate,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> Here are Italian sentences that either follow or break a grammar rule. Each sentence is labeled 'Yes' if it follows the rule and 'No' if it doesn't. Label the final sentence as 'Yes' or 'No' based on whether it follows the same rule.

Q: Is this sentence grammatical? Yes or No: Gomu trongos that kar grumble snugos kar glumpo
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry herdles that kar blincos snugo yurump kon
A: No

Q: Is this sentence grammatical? Yes or No: John herdles that kon arcuplo hufkos sturple kon
A: No

Q: Is this sentence grammatical? Yes or No: Sheela gnobos that kar miffle snugos kergum kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom pungos that kar fuzzle stoffles kon yurump
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom pungos that kar progs stoffle kon gongle
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry pungos that kar blincos ungo forp kon
A: No

Q: Is this sentence grammatical? Yes or No: Gomu soffles that kar wug ungos snorfle kon
A: No

Q: Is this sentence grammatical? Yes or No: Harry herdles that kar frindle snugos kon yurump
A: Yes

Q: Is this sentence grammatical? Yes or No: John gnobos that koni priffles snugo kar twizzle
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom herdles that kar progs stoffle sturple kon
A:",Tom herdles that kar progs stoffle sturple kon,,No,,0
